product_id,highlights
P468343,"['Without Phthalates', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P420204,No Highlights
P459508,"['Vegan', 'Radiant Finish', 'Floral Scent', 'Best for Dry, Combo, Normal Skin']"
P500629,"['Natural Finish', 'Metallic Finish', 'Matte Finish']"
P406283,No Highlights
P452413,"['Matte Finish', 'Metallic Finish', 'Without Phthalates', 'Without Parabens', 'Gluten Free', 'Cruelty-Free']"
P482659,"['Cruelty-Free', 'Vegan', 'Fragrance Free', 'Without Parabens', 'Recyclable Packaging', 'Without Formaldehydes']"
P468344,No Highlights
P446027,"['Community Favorite', 'Long-wearing']"
P503051,"['Natural Finish', 'Without Phthalates', 'Without Parabens', 'Alcohol Free', 'Cruelty-Free']"
P386784,No Highlights
P471735,"['Natural Finish', 'Radiant Finish', 'Long-wearing', 'Oil Free', 'Without Parabens']"
P478230,"['Cruelty-Free', 'Vegan', 'Waterproof', 'Gluten Free', 'Alcohol Free']"
P173317,No Highlights
P446344,No Highlights
P395206,No Highlights
P449151,No Highlights
P503114,"['Shimmer Finish', 'Matte Finish', 'Fragrance Free', 'Oil Free', 'Alcohol Free', 'Cruelty-Free']"
P503050,"['Natural Finish', 'Fragrance Free', 'Cruelty-Free']"
P477809,"['Metallic Finish', 'Matte Finish', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P69520,No Highlights
P455981,"['Volumizing', 'Lengthening', 'Curling', 'Cream Formula']"
P503556,"['Without Phthalates', 'Oil Free', 'Without Parabens', 'Alcohol Free', 'Cruelty-Free']"
P503092,"['Satin Finish', 'Without Phthalates', 'Matte Finish', 'Without Parabens', 'Cruelty-Free']"
P456591,"['Volumizing', 'Cream Formula', 'Lengthening', 'Curling']"
P423923,No Highlights
P500697,"['Radiant Finish', 'Satin Finish', 'Cruelty-Free']"
P390228,No Highlights
P468342,"['Liquid Formula', 'High Shine Finish', 'Vegan']"
P500604,"['Stick Formula', 'Cruelty-Free']"
P483069,"['Fragrance Free', 'Oil Free', 'Cruelty-Free']"
P410502,No Highlights
P500402,"['Without Phthalates', 'Without Parabens', 'Without Silicones', 'Cruelty-Free']"
P470000,"['Cruelty-Free', 'Vegan']"
P449148,No Highlights
P462330,"['Matte Finish', 'Natural Finish', 'Loose Powder Formula', 'Best for Oily Skin', 'Vegan', 'Without Parabens']"
P473262,"['Vegan', 'Natural Finish', 'Hydrating', 'Without Parabens', 'Cruelty-Free']"
P470504,"['Liquid Formula', 'Volumizing', 'Long-wearing', 'allure 2020 Best of Beauty Award Winner', 'Lengthening']"
P449150,No Highlights
P504629,"['Vegan', 'Long-wearing', 'Cruelty-Free']"
P502229,"['Good for: Damage', 'All Hair Types', 'Good for: Frizz', 'Increases Shine']"
P393401,"['Natural Finish', 'Liquid Formula', 'Community Favorite', 'allure 2018 Best of Beauty Award Winner', 'Medium Coverage', 'Oil Free']"
P393411,"['Cream Formula', 'Matte Finish', 'Long-wearing', 'Full Coverage']"
P425938,"['Natural Finish', 'Liquid Formula', 'Community Favorite', 'allure 2018 Best of Beauty Award Winner', 'Medium Coverage', 'Oil Free']"
P393434,"['Long-wearing', 'Fragrance Free', 'Oil Free']"
P416785,No Highlights
P471221,"['Stick Formula', 'Satin Finish', 'Hydrating', 'Long-wearing']"
P456158,"['Radiant Finish', 'allure 2020 Best of Beauty Award Winner', 'Hydrating', 'Medium Coverage', 'Best for Dry, Combo, Normal Skin']"
P271538,No Highlights
P461420,"['Refill Available', 'Floral Scent']"
P388029,No Highlights
P441817,No Highlights
P430871,No Highlights
P458270,"['Light Coverage', 'Natural Finish', 'Hyaluronic Acid', 'Hydrating', 'Without Parabens', 'Best for Dry, Combo, Normal Skin']"
P12430,No Highlights
P480151,"['Floral Scent', 'Fresh Scent']"
P461421,"['Refill Available', 'Floral Scent']"
P144212,No Highlights
P472016,"['Cream Formula', 'Matte Finish']"
P449793,"['Hydrating', 'Long-wearing', 'Without Parabens', 'Liquid Formula']"
P393671,No Highlights
P457884,No Highlights
P475046,No Highlights
P439633,No Highlights
P469846,"['Pressed Powder Formula', 'Natural Finish', 'Best for Dry, Combo, Normal Skin']"
P434327,No Highlights
P446794,No Highlights
P398665,No Highlights
P393672,No Highlights
P456972,No Highlights
P481814,"['Cream Formula', 'Matte Finish', 'Long-wearing', 'Full Coverage']"
P393669,No Highlights
P472017,"['Volumizing', 'Lengthening']"
P430348,No Highlights
P421783,No Highlights
P482507,No Highlights
P469176,No Highlights
P469177,No Highlights
P483112,"['Refill Available', 'Floral Scent']"
P465302,No Highlights
P481950,No Highlights
P503765,"['Stick Formula', 'Satin Finish', 'Hydrating', 'Long-wearing']"
P483111,"['Refill Available', 'Floral Scent']"
P482660,"['Refill Available', 'Fresh Scent']"
P503247,No Highlights
P503243,No Highlights
P465304,No Highlights
P503246,"['Refill Available', 'Woody & Earthy Scent']"
P469034,No Highlights
P503244,"['Cream Formula', 'Floral Scent', 'Hydrating', 'Matte Finish', 'Long-wearing']"
P418389,No Highlights
P446790,No Highlights
P380557,No Highlights
P505320,"['Layerable Scent', 'Floral Scent']"
P505214,['Woody & Earthy Scent']
P429271,"['Vegan', 'Loose Powder Formula', 'Shimmer Finish', 'Without Parabens']"
P456967,"['Vegan', 'Cream Formula', 'Satin Finish', 'Long-wearing', 'Without Parabens']"
P456966,"['Vegan', 'Pressed Powder Formula', 'Long-wearing', 'Without Parabens', 'Best for Dry, Combo, Normal Skin']"
P451642,"['Cream Formula', 'High Shine Finish', 'Vegan', 'Plumping', 'Long-wearing']"
P484029,"['Vegan', 'High Shine Finish', 'Hydrating', 'Cruelty-Free']"
P476833,"['Vegan', 'Pressed Powder Formula', 'Shimmer Finish', 'Matte Finish', 'Gluten Free', 'Cruelty-Free']"
P473181,"['Vegan', 'Pressed Powder Formula', 'Shimmer Finish', 'Matte Finish', 'Long-wearing']"
P482509,"['Vegan', 'Metallic Finish', 'Shimmer Finish', 'Matte Finish', 'Cruelty-Free']"
P479301,"['Vegan', 'Metallic Finish', 'Long-wearing', 'Without Phthalates', 'Without Parabens', 'Cruelty-Free']"
P472308,"['Light Coverage', 'Vegan', 'Pressed Powder Formula', 'Natural Finish', 'Best for Oily, Combo, Normal Skin']"
P448851,No Highlights
P472307,"['Vegan', 'Radiant Finish', 'Cream Formula', 'Good for: Pores', 'Hydrating', 'Good for: Dryness']"
P410197,"['Unisex/ Genderless Scent', 'Fresh Scent']"
P470506,"['Good for: Dark spots', 'Fragrance Free', 'Good for: Dullness/Uneven Texture', 'Good for: Redness', 'Good for: Pores', 'Vegan']"
P470509,"['Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Loss of firmness', 'Good for: Dullness/Uneven Texture', 'Good for: Dark spots', 'Vegan']"
P470507,"['Vitamin C', 'Good for: Anti-Aging', 'Good for: Loss of firmness', 'Good for: Dullness/Uneven Texture', 'Good for: Dark spots', 'Best for Oily, Combo, Normal Skin']"
P500420,"['Vegan', 'Good for: Pores', 'Good for: Anti-Aging', 'Good for: Dryness', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P482510,"['Vegan', 'Refill Available', 'Good for: Loss of firmness', 'Hydrating', 'Good for: Dryness', 'Without Sulfates SLS & SLES']"
P475907,"['Good for: Dryness', 'Good for: Anti-Aging', 'Good for: Loss of firmness', 'Vitamin C', 'Vegan']"
P475906,"['Vegan', 'Refill Available', 'Good for: Loss of firmness', 'Vitamin C', 'Good for: Dark Circles', 'Good for: Anti-Aging']"
P503926,"['Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Plumping', 'Hydrating', 'Good for: Anti-Aging', 'Good for: Dryness']"
P470510,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Good for: Anti-Aging', 'Good for: Dryness', 'Good for: Dark spots']"
P470508,"['Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Vitamin C', 'Good for: Anti-Aging', 'Best for Oily, Combo, Normal Skin', 'Good for: Dark spots']"
P502588,"['Hyaluronic Acid', 'Hydrating', 'Fragrance Free', 'Lengthening', 'Curling', 'Without Sulfates SLS & SLES']"
P480154,"['All Hair Types', 'Good for: Hair Thinning', 'Good for: Damage', 'Hydrating', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P482511,"['Good for: Damage', 'Vegan', 'Hydrating', 'All Hair Types', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P480152,"['Good for: Damage', 'Good for: Hair Thinning', 'Good for: Flaky/Dry Scalp', 'Hydrating', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P482661,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Hydrating', 'Salicylic Acid', 'Cruelty-Free']"
P502235,"['Best for Combination Skin', 'Good for: Loss of firmness', 'Plumping', 'Good for: Anti-Aging', 'Without Parabens']"
P480153,"['Good for: Frizz', 'Good for: Damage', 'Good for: Hair Thinning', 'Hydrating', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P501140,"['Vegan', 'Good for: Loss of firmness', 'Hydrating', 'Fragrance Free', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P504018,"['Vegan', 'Good for: Redness', 'Hydrating', 'Good for: Anti-Aging', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P503815,No Highlights
P503817,No Highlights
P460779,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Good for: Anti-Aging', 'Best for Dry, Combo, Normal Skin', 'Niacinamide']"
P393356,"['Light Coverage', 'Vegan', 'Natural Finish', 'Cream Formula', 'Community Favorite', 'Hydrating']"
P61004,"['Loose Powder Formula', 'Without Parabens', 'Without Phthalates', 'Vegan', 'Clean at Sephora']"
P410543,"['Vegan', 'Pressed Powder Formula', 'Clean at Sephora', 'Matte Finish', 'Long-wearing', 'Full Coverage']"
P61005,"['Loose Powder Formula', 'Radiant Finish', 'Vegan', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Without Silicones', 'Clean at Sephora']"
P469839,"['Vegan', 'Pressed Powder Formula', 'Clean at Sephora', 'Fragrance Free', 'Gluten Free']"
P455324,"['Satin Finish', 'Hydrating', 'Vegan', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Without Silicones', 'Clean at Sephora']"
P427652,"['Vegan', 'Pressed Powder Formula', 'Natural Finish', 'Clean at Sephora', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P469847,"['Vegan', 'High Shine Finish', 'Hydrating', 'Clean at Sephora']"
P396527,No Highlights
P470512,"['Vegan', 'Natural Finish', 'Liquid Formula', 'Good for: Dark Circles', 'Medium Coverage', 'Cruelty-Free']"
P473848,"['Pressed Powder Formula', 'Matte Finish', 'Good for: Pores', 'Best for Oily, Combo, Normal Skin', 'Vegan', 'Clean at Sephora']"
P461132,"['Lengthening', 'Volumizing', 'Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens']"
P473841,"['Vegan', 'Pressed Powder Formula', 'Clean at Sephora', 'Long-wearing', 'Cruelty-Free']"
P501215,"['Vegan', 'Liquid Formula', 'Clean at Sephora', 'Long-wearing', 'Matte Finish', 'Cruelty-Free']"
P473842,"['Vegan', 'Clean at Sephora', 'Long-wearing', 'Waterproof', 'Without Silicones', 'Cruelty-Free']"
P501217,"['Vegan', 'Clean at Sephora', 'Hydrating', 'Long-wearing', 'Cruelty-Free']"
P481951,['Clean at Sephora']
P502965,"['Vegan', 'Volumizing', 'Clean at Sephora', 'Long-wearing', 'Waterproof', 'Cruelty-Free']"
P504122,"['Liquid Formula', 'Good for: Pores', 'Matte Finish', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Gluten Free']"
P158509,"['Vegan', 'Loose Powder Formula', 'Radiant Finish', 'Clean at Sephora', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P504153,"['Liquid Formula', 'Good for: Pores', 'Matte Finish', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Gluten Free']"
P438637,"['Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Clean at Sephora', 'Good for: Dark Circles', 'Collagen', 'Cruelty-Free']"
P455623,"['Good for: Redness', 'Good for: Pores', 'Clean at Sephora', 'Good for: Acne/Blemishes', 'Best for Oily, Combo, Normal Skin', 'Cruelty-Free']"
P472448,"['Good for: Dullness/Uneven Texture', 'Vitamin C', 'Hydrating', 'Clean at Sephora', 'Good for: Dryness']"
P477961,"['Good for: Anti-Aging', 'Good for: Pores', 'Good for: Dullness/Uneven Texture', 'Good for: Redness', 'Good for: Loss of firmness']"
P438631,No Highlights
P463793,"['Clean at Sephora', 'Good for: Hair Thinning', 'Good for: Damage', 'Good for: Oily Scalp', 'Good for: Flaky/Dry Scalp', 'Cruelty-Free']"
P438643,"['Clean at Sephora', 'Good for: Acne/Blemishes', 'Good for: Dullness/Uneven Texture', 'Alcohol Free', 'Good for: Pores', 'Cruelty-Free']"
P438628,No Highlights
P438635,"['Clean at Sephora', 'Plumping', 'Volumizing', 'Hyaluronic Acid', 'Collagen', 'Cruelty-Free']"
P481060,"['Vegan', 'High Shine Finish', 'Vitamin C', 'Good for: Dark Circles', 'Clean at Sephora', 'Cruelty-Free']"
P438648,"['Clean at Sephora', 'Best for Dry Skin', 'Good for: Anti-Aging', 'Good for: Dullness/Uneven Texture', 'Good for: Loss of firmness', 'Cruelty-Free']"
P503562,"['Good for: Pores', 'Plumping', 'Hydrating', 'Clean at Sephora', 'Good for: Acne/Blemishes', 'Cruelty-Free']"
P444988,"['Clean at Sephora', 'Good for: Dullness/Uneven Texture', 'Good for: Dryness', 'Good for: Anti-Aging', 'Cruelty-Free']"
P505145,"['Vegan', 'Good for: Redness', 'Plumping', 'Hydrating', 'Alcohol Free', 'Cruelty-Free']"
P467106,No Highlights
P438642,"['Clean at Sephora', 'Good for: Dullness/Uneven Texture']"
P443810,"['Clean at Sephora', 'Vitamin C', 'Good for: Dullness/Uneven Texture', 'Good for: Dark spots', 'Fragrance Free', 'Cruelty-Free']"
P438632,No Highlights
P463792,No Highlights
P443812,No Highlights
P463791,No Highlights
P438629,"['Clean at Sephora', 'Best for Dry Skin', 'Good for: Anti-Aging', 'Good for: Redness', 'Good for: Dryness', 'Cruelty-Free']"
P438640,"['Clean at Sephora', 'Retinol', 'Good for: Anti-Aging', 'Good for: Dullness/Uneven Texture', 'Cruelty-Free']"
P467107,No Highlights
P438634,No Highlights
P438638,No Highlights
P503552,"['Good for: Dullness/Uneven Texture', 'Hyaluronic Acid', 'Plumping', 'Hydrating', 'Salicylic Acid', 'Niacinamide']"
P438630,No Highlights
P503560,"['Good for: Pores', 'Plumping', 'Hydrating', 'Good for: Acne/Blemishes']"
P502237,"['Good for: Redness', 'Good for: Loss of firmness', 'Plumping', 'Good for: Anti-Aging', 'Without Parabens', 'Cruelty-Free']"
P483141,No Highlights
P483089,"['Good for: Dullness/Uneven Texture', 'Good for: Dark Circles', 'Good for: Loss of firmness', 'Good for: Anti-Aging']"
P228913,"['Vegan', 'Best for Oily, Combo, Normal Skin', 'Without Parabens', 'Best for Dry, Combo, Normal Skin', 'Without Sulfates SLS & SLES']"
P379832,"['Best for Dry, Combo, Normal Skin', 'Best for Oily, Combo, Normal Skin', 'Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates']"
P433987,"['Vegan', 'Natural Finish', 'Liquid Formula', 'Full Coverage', 'Best for Oily, Combo, Normal Skin', 'Cruelty-Free']"
P379449,"['Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates']"
P434014,No Highlights
P405602,"['Best for Dry, Combo, Normal Skin', 'Best for Oily, Combo, Normal Skin', 'Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates']"
P228914,"['Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates']"
P433996,No Highlights
P477136,"['Liquid Formula', 'Long-wearing', 'Light Coverage', 'Natural Finish', 'Hyaluronic Acid', 'Best for Combination Skin']"
P471746,"['Vegan', 'Best for Combination Skin', 'Without Phthalates', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P455325,"['Vegan', 'Natural Finish', 'Liquid Formula', 'Hydrating', 'Long-wearing', 'Full Coverage']"
P429235,No Highlights
P468345,No Highlights
P475051,"['Cream Formula', 'Natural Finish', 'Hyaluronic Acid', 'Vegan', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P504160,"['Vegan', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P484031,"['Vegan', 'Cream Formula', 'Hyaluronic Acid', 'Shimmer Finish', 'Vitamin C', 'Matte Finish']"
P500981,"['Vegan', 'Without Formaldehydes', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P471744,"['Vegan', 'Without Sulfates SLS & SLES', 'Without Parabens', 'Without Phthalates']"
P449140,No Highlights
P449144,No Highlights
P470004,"['Loose Powder Formula', 'Light Coverage', 'Best for Oily Skin', 'Hyaluronic Acid']"
P505019,"['Vegan', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P394639,No Highlights
P394624,No Highlights
P422905,No Highlights
P475908,"['Radiant Finish', 'High Shine Finish', 'Best for Dry Skin', 'Hydrating', 'Best for Dry, Combo, Normal Skin']"
P462336,No Highlights
P471535,"['Radiant Finish', 'Good for: Dullness/Uneven Texture', 'Hydrating', 'Good for: Dryness', 'Best for Oily, Combo, Normal Skin']"
P449175,No Highlights
P433443,No Highlights
P444057,No Highlights
P500019,No Highlights
P481952,"['Hyaluronic Acid', 'Good for: Dullness/Uneven Texture', 'Hydrating', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin', 'Niacinamide']"
P435801,No Highlights
P504888,"['Good for: Dullness/Uneven Texture', 'Hydrating', 'Without Mineral Oil', 'Without Phthalates', 'Best for Dry, Combo, Normal Skin', 'SPF']"
P290636,"['allure 2020 Best of Beauty Award Winner', 'Pressed Powder Formula', 'Matte Finish']"
P264900,"['Community Favorite', 'Good for: Pores', 'Matte Finish', 'Long-wearing', 'Best for Oily, Combo, Normal Skin']"
P289307,"['Volumizing', 'Long-wearing', 'Lengthening']"
P409239,"['Natural Finish', 'Community Favorite', 'Long-wearing']"
P408219,"['Community Favorite', 'Long-wearing', 'Waterproof']"
P392516,"['Community Favorite', 'Satin Finish', 'Long-wearing', 'Curling']"
P1272,"['Natural Finish', 'Long-wearing']"
P408218,No Highlights
P440700,"['Natural Finish', 'Community Favorite', 'Long-wearing']"
P427517,No Highlights
P409242,"['Natural Finish', 'Long-wearing']"
P427712,"['Community Favorite', 'Long-wearing', 'Waterproof']"
P447375,"['Pressed Powder Formula', 'Shimmer Finish']"
P443327,No Highlights
P38347,"['Pressed Powder Formula', 'Satin Finish', 'Long-wearing']"
P425601,"['Community Favorite', 'Good for: Pores', 'Matte Finish', 'Long-wearing', 'Best for Oily, Combo, Normal Skin']"
P500253,"['Pressed Powder Formula', 'Shimmer Finish', 'Satin Finish', 'Matte Finish']"
P1273,No Highlights
P461925,"['Natural Finish', 'Long-wearing', 'Waterproof']"
P450856,"['Natural Finish', 'Long-wearing']"
P448162,"['Natural Finish', 'Liquid Formula', 'Good for: Dark Circles', 'Long-wearing', 'Full Coverage', 'Waterproof']"
P425947,"['Community Favorite', 'Satin Finish', 'Long-wearing', 'Curling']"
P505031,"['Good for: Dullness/Uneven Texture', 'Good for: Pores', 'Good for: Dryness', 'Best for Oily, Combo, Normal Skin', 'Best for Dry, Combo, Normal Skin', 'Niacinamide']"
P417320,"['Pressed Powder Formula', 'Shimmer Finish']"
P428505,"['Volumizing', 'allure 2019 Best of Beauty Award Winner', 'Community Favorite']"
P505023,"['Good for: Dullness/Uneven Texture', 'Good for: Pores']"
P505009,"['Good for: Dullness/Uneven Texture', 'Good for: Pores']"
P440952,"['Long-wearing', 'Matte Finish', 'Waterproof']"
P440951,"['Long-wearing', 'Matte Finish', 'Waterproof']"
P425933,No Highlights
P425953,"['Volumizing', 'Long-wearing', 'Lengthening']"
P466656,"['Good for: Pores', 'Long-wearing', 'Waterproof', 'Best for Oily, Combo, Normal Skin', 'Alcohol Free', 'Best for Dry, Combo, Normal Skin']"
P425923,"['Pressed Powder Formula', 'Satin Finish', 'Long-wearing']"
P505024,"['Good for: Dullness/Uneven Texture', 'Good for: Pores']"
P505054,"['Good for: Dullness/Uneven Texture', 'Good for: Pores']"
P505020,"['Good for: Dullness/Uneven Texture', 'Good for: Pores']"
P429905,"['Pressed Powder Formula', 'Shimmer Finish']"
P408312,No Highlights
P474932,"['Long-wearing', 'allure 2021 Best of Beauty Award Winner', 'Waterproof']"
P466657,"['Good for: Pores', 'Long-wearing', 'Waterproof', 'Best for Oily, Combo, Normal Skin', 'Alcohol Free', 'Best for Dry, Combo, Normal Skin']"
